,id,far_part,flt_plan_filed,acft_make,acft_model,total_seats,num_eng,fixed_retractable,cert_max_gr_wt,acft_category,homebuilt,type_last_insp,afm_hrs_last_insp,afm_hrs,certs_held,type_fly,second_pilot,dprt_apt_id,dprt_time,dest_apt_id,site_seeing,air_medical,flight_hours_mean,crew_category,crew_sex,pc_profession,crew_tox_perf,mr_faa_med_certf,available_restraint,eng_no,eng_type,eng_mfgr,power_units,hp_or_lbs,carb_fuel_injection,subcategory_no,ev_date,ev_dow,ev_time,ev_country,ev_year,ev_month,mid_air,on_ground_collision,latitude,longitude,apt_name,apt_dist,apt_dir,apt_elev,wx_obs_time,wx_obs_dir,wx_obs_elev,wx_obs_dist,light_cond,sky_cond_nonceil,sky_nonceil_ht,sky_ceil_ht,sky_cond_ceil,vis_rvr,vis_rvv,vis_sm,wx_temp,wx_dew_pt,wind_dir_deg,wind_dir_ind,wind_vel_kts,wind_vel_ind,gust_ind,gust_kts,altimeter,wx_dens_alt,wx_int_precip,ev_highest_injury,inj_f_grnd,inj_m_grnd,inj_s_grnd,inj_tot_f,inj_tot_m,inj_tot_n,inj_tot_s,inj_tot_t,wx_cond_basic
6323,20181119X703041,091,NONE,BKF,Backcountry Supercub,2.0,1.0,FIXD,2600.0,AIR,Y,,,0.5,Y,FLTS,N,CPR ,2150.0,CPR ,N,N,20322.0,PLT,M,No,N,,4,1,REC,CKT,240.0,HP,FINJ,5,2018-11-19,Mo,2150.0,USA,2018,11,,,425421N,1062736W,CASPER/NATRONA COUNTY INTL,0.0,91.0,5344.0,2253.0,10.0,5344.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,36.0,21.0,220.0,U,11.0,F,T,0.0,30.170000076293945,,,NONE,,,,0,0,2,0,2.0,VMC
6324,20181125X852461,091,NONE,Beech,C23,4.0,1.0,FIXD,2450.0,AIR,N,ANNL,,6109.0,Y,PERS,N,PTV ,2050.0,PTV ,N,N,242.0,PLT,M,No,N,,3,1,REC,Lycoming,180.0,HP,CARB,6,2018-11-25,Su,2120.0,USA,2018,11,,,036148N,0119347W,PORTERVILLE MUNI,0.0,327.0,443.0,2156.0,177.0,442.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,70.0,54.0,300.0,U,6.0,F,T,0.0,30.049999237060547,,,NONE,,,,0,0,1,0,1.0,VMC
6325,20181121X546321,091,IFR,Cirrus,SR22,4.0,1.0,FIXD,3400.0,AIR,N,ANNL,,1425.0,Y,FERY,N,UBE ,1630.0,CAK ,N,N,4200.0,PLT,M,Yes,N,,3,1,REC,TCM,310.0,HP,FINJ,5,2018-11-21,We,1645.0,USA,2018,11,,,451217N,0914130W,,0.0,,,1635.0,345.0,1105.0,13.0,DAYL,SCAT,9500.0,0.0,,,,10.0,19.0,10.0,50.0,U,8.0,F,T,0.0,30.3700008392334,,,NONE,,,,0,0,1,0,1.0,VMC
6326,20181126X139081,091,NONE,Cessna,172,4.0,1.0,FIXD,2550.0,AIR,N,100H,,,Y,INST,Y,OGD ,300.0,OGD ,N,N,163.0,FLTI,M,Yes,N,,3,1,REC,Lycoming,180.0,HP,FINJ,6,2018-11-22,Th,330.0,USA,2018,11,,,411122N,0112054W,OGDEN-HINCKLEY,0.0,194.0,4472.0,353.0,25.0,4439.0,0.0,NITE,CLER,0.0,0.0,NONE,,,9.0,34.0,21.0,0.0,U,,F,F,0.0,30.06999969482422,,,NONE,,,,0,0,3,0,3.0,VMC
6327,20181126X525131,091,NONE,Cessna,172,4.0,1.0,FIXD,2300.0,AIR,N,100H,31.0,10672.2001953125,Y,PERS,N,AIK ,1420.0,CRE ,N,N,2855.0,PLT,M,No,N,,3,1,REC,Lycoming,150.0,HP,CARB,2,2018-11-23,Fr,1605.0,USA,2018,11,,,334842N,0784326W,Grand Strand Airport,1.0,,31.0,1653.0,0.0,31.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,52.0,37.0,40.0,U,13.0,F,F,19.0,30.36000061035156,,,NONE,,,,0,0,1,0,1.0,VMC
6328,20181128X109321,091,NONE,Cessna,305,2.0,1.0,FIXD,2300.0,AIR,N,ANNL,,5296.89990234375,Y,PERS,N,O22 ,1745.0,E45 ,N,N,355.0,PLT,M,No,N,,3,1,REC,Continental,215.0,HP,CARB,6,2018-09-05,We,1830.0,USA,2018,9,,,375142N,1201043W,PINE MOUNTAIN LAKE,0.0,270.0,2932.0,1835.0,312.0,2120.0,15.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,93.0,46.0,170.0,U,6.0,F,T,0.0,30.01000022888184,,,NONE,,,,0,0,2,0,2.0,VMC
6329,20181128X440441,091,NONE,Cessna,172,4.0,1.0,FIXD,2400.0,AIR,N,UNK,,,Y,AOBV,N,SPG ,1730.0,SPG ,N,N,653.0,PLT,M,Yes,N,,3,1,REC,Lycoming,160.0,HP,CARB,2,2018-11-28,We,1730.0,USA,2018,11,,,274554N,0823736W,ALBERT WHITTED,0.0,112.0,6.0,1745.0,270.0,8.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,54.0,36.0,330.0,U,10.0,F,T,0.0,30.1200008392334,,,MINR,,,,0,1,3,0,4.0,VMC
6330,20181129X704301,091,NONE,Piper,PA 30,4.0,2.0,FIXD,2381.0,AIR,N,UNK,,,Y,PERS,N,MZZ ,1920.0,MZZ ,N,N,2306.0,PLT,M,UNK,Y,,3,1,REC,Lycoming,160.0,HP,FINJ,6,2018-11-29,Th,1921.0,USA,2018,11,,,402850N,0854057W,Marion Municipal Airport,1.0,180.0,858.0,1935.0,360.0,858.0,1.0,DAYL,CLER,0.0,2800.0,OVC,,,10.0,34.0,32.0,170.0,U,8.0,F,T,0.0,29.899999618530277,,,FATL,,,,1,0,0,0,1.0,VMC
6331,20181129X631381,091,NONE,Piper,PA 12,3.0,1.0,FIXD,1750.0,AIR,N,ANNL,,,Y,PERS,N,BLI ,1930.0,BVS ,N,N,1975.0,PLT,M,No,N,,3,1,REC,Lycoming,150.0,HP,CARB,6,2018-11-29,Th,2000.0,USA,2018,11,,,482810N,1222514W,SKAGIT RGNL,0.0,145.0,145.0,1956.0,136.0,140.0,0.0,DAYL,FEW,1200.0,6000.0,BKN,,,10.0,52.0,45.0,320.0,U,8.0,F,T,0.0,29.700000762939453,,,NONE,,,,0,0,1,0,1.0,VMC
6332,20181112X616061,091,NONE,Cessna,172,4.0,1.0,FIXD,2300.0,AIR,N,ANNL,,14880.0,Y,INST,Y,CGC ,1825.0,INF ,N,N,2888.0,PLT,F,No,N,,3,1,REC,Lycoming,160.0,HP,CARB,6,2018-11-12,Mo,1900.0,USA,2018,11,,,284823N,0082195W,INVERNESS,0.0,4.0,64.0,1915.0,5.0,50.0,1.0,DAYL,SCAT,4200.0,0.0,,,,10.0,88.0,68.0,140.0,U,4.0,F,T,0.0,29.979999542236328,,,NONE,,,,0,0,2,0,2.0,VMC
6333,20181129X302281,091,VFR,Cirrus,SR22,4.0,1.0,FIXD,3600.0,AIR,N,ANNL,,1969.800048828125,Y,PERS,N,OJC ,2110.0,PDK ,N,N,898.5,PLT,M,No,N,,3,1,REC,Continental,310.0,HP,FINJ,5,2018-11-29,Th,2355.0,USA,2018,11,,,034222N,0084359W,Cobb County Intl-Mccollum Fiel,1.0,23.0,1040.0,2348.0,20.0,1040.0,2.0,NITE,SCAT,4000.0,5000.0,BKN,,,10.0,52.0,39.0,50.0,U,4.0,F,T,0.0,30.06999969482422,,,MINR,,,,0,2,0,0,2.0,VMC
6334,20181130X316171,091,IFR,Cessna,525,10.0,2.0,RETR,12500.0,AIR,N,,,3306.5,Y,BUS,N,JVY ,1625.0,MDW ,N,N,3500.0,PLT,M,Yes,N,,4,1,TF,Williams International,2490.0,LBS,FINJ,3,2018-11-30,Fr,1528.0,USA,2018,11,,,382831N,0854840W,,0.0,,,1553.0,155.0,540.0,16.0,DAYL,,0.0,800.0,OVC,,,9.0,54.0,46.0,50.0,U,4.0,F,T,0.0,30.0,,,FATL,,,,3,0,0,0,3.0,IMC
6335,20181128X933221,091,NONE,Piper,PA28,4.0,1.0,FIXD,2400.0,AIR,N,ANNL,,,Y,PERS,N,CGZ ,100.0,CGZ ,N,N,170.0,DSTU,M,No,N,,L,1,REC,Lycoming,180.0,HP,CARB,6,2018-11-28,We,130.0,USA,2018,11,,,325718N,0111461W,CASA GRANDE MUNI,0.0,320.0,1464.0,156.0,181.0,1462.0,0.0,NITE,CLER,0.0,0.0,NONE,,,6.0,57.0,30.0,0.0,U,,F,F,0.0,30.01000022888184,,,SERS,,,,0,0,0,1,1.0,VMC
6336,20181130X807241,091,IFR,Cessna,550,11.0,2.0,RETR,13500.0,AIR,N,COAW,,7180.0,Y,BUS ,N,ISN ,1850.0,FAR ,N,N,1513.0,PLT,M,Yes,N,,3,1,TJ,Pratt & Whittney,2500.0,LBS,,6,2018-11-30,Fr,1953.0,USA,2018,11,,,465514N,0964857W,Hector International,0.0,0.0,901.0,1953.0,0.0,901.0,0.0,DAYL,,0.0,400.0,OVC,,,5.0,30.0,30.0,200.0,U,10.0,F,T,0.0,29.899999618530277,,,MINR,,,,0,9,2,0,11.0,IMC
6337,20181204X930091,091,NONE,Cessna,172,2.0,1.0,FIXD,2299.0,AIR,N,100H,,,Y,INST,N,EQY ,2215.0,EQY ,N,N,15.0,DSTU,M,No,N,,L,1,REC,Lycoming,180.0,HP,,6,2018-12-03,Mo,2305.0,USA,2018,12,,,003513N,0803719W,CHARLOTTE-MONROE EXECUTIVE,0.0,47.0,682.0,2253.0,123.0,679.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,57.0,36.0,230.0,U,7.0,F,T,0.0,29.809999465942383,,,NONE,,,,0,0,1,0,1.0,VMC
6338,20181206X450491,091,NONE,Piper,PA28,4.0,1.0,FIXD,2550.0,AIR,N,100H,,6520.5,Y,INST,Y,AJR ,2000.0,AJR ,N,N,32.0,FLTI,F,Yes,N,,3,1,REC,Lycoming,180.0,HP,CARB,6,2018-12-05,We,2035.0,USA,2018,12,,,342958N,0833326W,HABERSHAM COUNTY,0.0,228.0,1448.0,1535.0,66.0,995.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,5.0,37.0,21.0,330.0,U,7.0,F,F,14.0,0.0,,,NONE,,,,0,0,2,0,2.0,VMC
6339,20181209X959301,091,NONE,Cessna,P210,4.0,1.0,RETR,2303.0,AIR,N,ANNL,,5076.0,Y,PERS,N,S37 ,,9D4 ,N,N,4500.0,PLT,M,No,N,,3,1,TS,Allison,250.0,HP,FINJ,7,2018-12-08,Sa,1814.0,USA,2018,12,,,040218N,0761947W,Deck,0.0,328.0,523.0,1756.0,10.0,487.0,1.0,DAYL,FEW,3100.0,4400.0,OVC,,,10.0,19.0,14.0,0.0,U,,F,F,0.0,30.450000762939453,,,SERS,,,,0,0,0,1,1.0,VMC
6340,20181209X331231,091,NONE,Mooney,M20K,4.0,1.0,FIXD,3131.0,AIR,N,ANNL,40.0,2440.800048828125,Y,PERS,N,N07 ,1700.0,POU ,N,N,916.0,PLT,M,No,N,,3,1,REC,Continental Motors Inc.,210.0,HP,FINJ,5,2018-12-09,Su,1715.0,USA,2018,12,,,405647N,0074523W,,0.0,,,1651.0,167.0,7.0,6.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,34.0,18.0,0.0,Y,,T,T,0.0,30.38999938964844,,,MINR,,,,0,2,2,0,4.0,VMC
6341,20181208X922031,091,NONE,Piper,J4,2.0,1.0,FIXD,1300.0,AIR,N,ANNL,,,Y,INST,N,W90 ,2100.0,W90 ,N,N,17.5,DSTU,M,No,N,,L,1,REC,Continental,85.0,HP,CARB,6,2018-11-30,Fr,2130.0,USA,2018,11,,,371616N,0079208W,NEW LONDON,0.0,156.0,842.0,2154.0,64.0,938.0,7.0,DAYL,,0.0,6500.0,OVC,,,10.0,54.0,48.0,200.0,U,3.0,F,T,0.0,30.0,,,NONE,,,,0,0,1,0,1.0,VMC
6342,20181208X535361,091,NONE,Zenair,CH 750 CRUZER,2.0,1.0,FIXD,1440.0,AIR,Y,COND,,,Y,PERS,N,AJO ,1700.0,L26 ,N,N,25.0,PLT,M,No,N,,4,1,REC,Viking,,,CARB,6,2018-12-08,Sa,1800.0,USA,2018,12,,,342237N,1171858W,HESPERIA,0.0,270.0,3390.0,1755.0,28.0,3062.0,14.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,0.0,0.0,0.0,U,,F,F,0.0,30.36000061035156,,,MINR,,,,0,1,0,0,1.0,VMC
6343,20181126X542371,091,NONE,Cirrus,SR22,4.0,1.0,FIXD,3600.0,AIR,N,ANNL,12142020.0,,Y,PERS,N,ANQ ,2010.0,GMU ,N,N,1003.0,PLT,M,No,N,,U,1,REC,Continental,,,FINJ,6,2018-11-23,Fr,2320.0,USA,2018,11,,,345053N,0082210W,GREENVILLE DOWNTOWN,0.0,0.0,1048.0,2339.0,122.0,1048.0,0.0,DUSK,FEW,3100.0,5000.0,OVC,,,10.0,41.0,28.0,50.0,U,14.0,F,F,19.0,30.229999542236328,,,NONE,,,,0,0,1,0,1.0,VMC
6344,20181212X035111,091,NONE,Piper,PA28,2.0,1.0,FIXD,2150.0,AIR,N,100H,,11810.0,Y,INST,Y,CNO ,1800.0,CNO ,N,N,163.3000030517578,FLTI,M,Yes,N,,3,1,REC,Lycoming,150.0,HP,CARB,6,2018-12-12,We,1915.0,USA,2018,12,,,335831N,0117388W,CHINO,0.0,57.0,650.0,1953.0,233.0,650.0,0.0,DAYL,,0.0,20000.0,BKN,,,5.0,64.0,50.0,0.0,U,,F,F,0.0,30.11000061035156,,,NONE,,,,0,0,2,0,2.0,VMC
6345,20181213X455281,091,NONE,Piper,PA24,4.0,1.0,RETR,2899.0,AIR,N,ANNL,,6065.0,Y,PERS,N,VPZ ,1644.0,,N,N,149.3000030517578,PLT,M,No,Y,,3,1,REC,Lycoming,250.0,HP,,6,2018-12-13,Th,1644.0,USA,2018,12,,,041276N,0087016W,Porter County Rgnl,0.0,139.0,770.0,1656.0,0.0,770.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,9.0,39.0,28.0,140.0,U,7.0,F,F,15.0,30.09000015258789,,,FATL,,,,1,0,0,0,1.0,VMC
6346,20181217X109431,091,CVFR,Cessna,170,4.0,1.0,FIXD,2200.0,AIR,N,ANNL,,6729.7998046875,Y,POSI,N,KMYL,1715.0,PVT ,N,N,21500.0,PLT,M,,N,,3,1,REC,Lycoming,180.0,HP,CARB,6,2018-12-16,Su,1900.0,USA,2018,12,,,045351N,1154054W,Buffalo Hump (Concord) private,0.0,,7600.0,1935.0,320.0,3314.0,28.0,DAYL,SCAT,3000.0,8500.0,OVC,,,10.0,43.0,28.0,290.0,U,8.0,F,T,0.0,29.96999931335449,,,NONE,,,,0,0,1,0,1.0,VMC
6347,20181218X901231,091,NONE,Saberwing,Saberwing,2.0,1.0,FIXD,1120.0,AIR,Y,ANNL,27.0,101.0,Y,PERS,N,15J ,1600.0,15J ,N,N,1100.0,PLT,M,UNK,Y,,4,1,REC,Lycoming,180.0,HP,FINJ,6,2018-12-18,Tu,2000.0,USA,2018,12,,,031613N,0833311W,,9.0,343.0,,2015.0,264.0,283.0,13.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,64.0,36.0,210.0,U,3.0,F,T,0.0,30.059999465942383,,,FATL,,,,1,0,0,0,1.0,VMC
6348,20181217X405201,091,NONE,Cessna,152,2.0,1.0,FIXD,1669.0,AIR,N,100H,13.0,14845.2998046875,Y,PERS,Y,KLAL,1535.0,KPMP,N,N,87.4000015258789,PLT,M,No,N,,3,1,REC,Lycoming,115.0,HP,CARB,5,2018-12-17,Mo,1710.0,USA,2018,12,,,026274N,0803216W,,0.0,,,1753.0,101.0,13.0,24.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,70.0,54.0,310.0,U,10.0,F,T,0.0,30.09000015258789,,,NONE,0.0,0.0,0.0,0,0,2,0,2.0,VMC
6349,20181217X335401,091,NONE,CLIFFORD E MASSEY,AR-1,2.0,1.0,FIXD,1160.0,GYRO,Y,COND,,195.0,Y,PERS,N,T00 ,1700.0,T00 ,N,N,3428.0,PLT,M,No,N,UNK ,4,1,REC,Rotax,100.0,HP,CARB,6,2018-12-15,Sa,1715.0,USA,2018,12,,,294614N,0943947W,CHAMBERS COUNTY,0.0,27.0,21.0,1050.0,251.0,32.0,28.0,DAYL,FEW,3000.0,0.0,,,,10.0,50.0,43.0,300.0,U,5.0,F,T,0.0,30.11000061035156,,,NONE,,,,0,0,1,0,1.0,VMC
6350,20181217X502471,091,NONE,Cessna,120,2.0,1.0,FIXD,1450.0,AIR,N,,,4277.89990234375,Y,PERS,N,,1400.0,07S ,N,N,1065.0,PLT,M,No,N,,4,1,REC,Teledyne Continental Motors,90.0,HP,CARB,2,2018-12-15,Sa,1430.0,USA,2018,12,,,373933N,0963140W,Beaumont Hotel,0.0,206.0,1600.0,1435.0,297.0,1379.0,15.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,30.0,23.0,0.0,U,,F,F,0.0,30.200000762939453,,,NONE,,,,0,0,2,0,2.0,VMC
6351,20181217X913391,091,NONE,Rans,S12,2.0,1.0,FIXD,975.0,AIR,N,COND,,115.0,Y,PERS,N,PVT ,130.0,PVT ,N,N,192.0,PLT,M,No,N,,3,1,REC,Rotax,65.0,HP,CARB,5,2018-12-16,Su,2030.0,USA,2018,12,,,412216N,0835632W,Private,0.0,360.0,677.0,1830.0,145.0,781.0,12.0,DAYL,CLER,0.0,0.0,NONE,,,9.0,43.0,43.0,0.0,Y,3.0,T,F,0.0,30.01000022888184,,,NONE,,,,0,0,2,0,2.0,VMC
6352,20181226X846251,091,IFR,Beech,58,,2.0,RETR,,AIR,N,ANNL,,5585.7001953125,Y,PERS,N,GRR ,1907.0,Y14 ,N,N,2448.5,PLT,M,No,Y,,U,1,REC,Teledyne Continental,325.0,HP,FINJ,6,2018-12-25,Tu,2303.0,USA,2018,12,,,043307N,0096423W,Joe Foss Field Airport,0.0,,1429.0,2256.0,360.0,1427.0,5.0,DUSK,,0.0,800.0,OVC,,,10.0,30.0,27.0,40.0,U,8.0,F,T,0.0,30.229999542236328,,,FATL,,,,2,0,0,0,2.0,IMC
6353,20181231X452421,091,NONE,Piper,PA 23,4.0,2.0,RETR,3501.0,AIR,N,ANNL,,8809.0,Y,PERS,N,SJX ,45.0,FPK ,N,N,5468.0,PLT,M,No,Y,,3,1,REC,Lycoming,180.0,HP,CARB,6,2018-12-31,Mo,48.0,USA,2018,12,,,045415N,0853428W,Beaver Island,1.0,360.0,670.0,55.0,180.0,670.0,1.0,NDRK,,0.0,2500.0,BKN,,,10.0,34.0,27.0,240.0,U,8.0,F,F,15.0,29.920000076293945,,,FATL,,,,1,0,0,0,1.0,VMC
6354,20181229X056001,091,NONE,Cessna,180,4.0,1.0,FIXD,2550.0,AIR,N,ANNL,57.0,6500.0,Y,PERS,N,BDN ,2030.0,BDN ,N,N,5524.0,PLT,M,No,N,,3,1,REC,Continental,265.0,HP,CARB,6,2018-12-29,Sa,2136.0,USA,2018,12,,,044540N,0121121W,Bend Muni,0.0,200.0,3459.0,2235.0,0.0,3400.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,48.0,30.0,250.0,U,16.0,F,F,28.0,30.18000030517578,,,MINR,,,,0,1,3,0,4.0,VMC
6355,20190107X227481,091,NONE,Luscombe,8,2.0,1.0,FIXD,1260.0,AIR,N,ANNL,,3717.0,Y,PERS,N,CGZ ,1954.0,CGZ ,N,N,448.0,PLT,M,No,N,,L,1,REC,Continental,65.0,HP,CARB,6,2019-01-05,Sa,2000.0,USA,2019,1,,,325716N,1114556W,Casa Grande Muni,0.0,113.0,1464.0,1956.0,195.0,1462.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,63.0,36.0,0.0,U,,F,F,0.0,29.979999542236328,,,SERS,,,,0,1,0,1,2.0,VMC
6356,20190108X150221,091,NONE,Piper,PA46,6.0,1.0,RETR,4299.0,AIR,N,ANNL,52.0,1741.300048828125,Y,PERS,N,KMYF,2230.0,KMYF,N,N,1432.0,PLT,M,No,N,,3,1,REC,Lycoming,350.0,HP,FINJ,6,2018-12-30,Su,2353.0,USA,2018,12,,,324857N,0117822W,Montgomer-Gibbs Executive Airp,0.0,,427.0,2353.0,0.0,427.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,59.0,45.0,210.0,U,8.0,F,T,0.0,29.96999931335449,,,NONE,,,,0,0,4,0,4.0,VMC
6357,20190112X045031,137,NONE,Bell,206,5.0,1.0,FIXD,3200.0,HELI,N,ANNL,7.0,8069.0,Y,OWRK,N,AZ25,100.0,AZ25,N,N,3775.0,PLT,M,Yes,N,,4,1,TS,Rolls-Royce,420.0,HP,FINJ,6,2019-01-12,Sa,400.0,USA,2019,1,,,323710N,1143844W,Yuma International Airport,2.0,223.0,213.0,357.0,223.0,213.0,3.0,NITE,CLER,0.0,0.0,NONE,,,10.0,57.0,45.0,0.0,U,,F,F,0.0,30.040000915527344,,,SERS,,,,0,0,0,1,1.0,VMC
6358,20190115X540051,091,NONE,Piper,PA28,4.0,1.0,FIXD,2150.0,AIR,N,ANNL,,3661.929931640625,Y,PERS,,U42 ,1600.0,U42 ,N,N,3859.0,PLT,M,Yes,N,,L,1,REC,Lycoming,150.0,HP,CARB,5,2019-01-15,Tu,1750.0,USA,2019,1,,,403710N,1115934W,South Valley Regional Airport,0.0,180.0,4606.0,1754.0,182.0,4230.0,115.0,DAYL,SCAT,3100.0,4500.0,BKN,,,8.0,30.0,21.0,320.0,U,4.0,F,T,0.0,30.1299991607666,,,NONE,,,,0,0,1,0,1.0,VMC
6359,20190118X922071,091,NONE,Beech,36,,1.0,RETR,3651.0,AIR,N,ANNL,,3940.39990234375,Y,PERS,N,1T8 ,,1T8 ,N,N,550.0,PLT,,No,Y,,U,1,REC,Lycoming,,,FINJ,5,2019-01-17,Th,2250.0,USA,2019,1,,,301538N,0985425W,Gillespie County Airport,1.0,360.0,1700.0,2255.0,180.0,1695.0,1.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,73.0,37.0,0.0,U,,F,F,0.0,30.11000061035156,,,FATL,,,,1,0,0,0,1.0,VMC
6360,20190119X832451,091,NONE,Champion,7ECA,2.0,,FIXD,1650.0,AIR,N,ANNL,3.0,1361.0,Y,PERS,N,CNO ,1630.0,CNO ,N,N,1581.0,PLT,M,No,N,,4,1,REC,Lycoming,115.0,HP,CARB,6,2019-01-19,Sa,1710.0,USA,2019,1,,,335831N,0117387W,Chino Airport,0.0,,650.0,1724.0,0.0,650.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,8.0,63.0,46.0,0.0,Y,3.0,T,F,0.0,30.290000915527344,,,MINR,,,,0,2,0,0,2.0,VMC
6361,20190121X149531,091,IFR,DOUGLAS,DC3C,7.0,2.0,RETR,29000.0,AIR,N,AAIP,11.0,37504.0,Y,POSI,Y,OH22,1412.0,CAK ,N,N,12713.0,PLT,M,Yes,Y,,4,1,TP,P&W Canada,,HP,,5,2019-01-21,Mo,1412.0,USA,2019,1,,,404520N,0814637W,Stoltzfus Airfield,0.0,170.0,1130.0,1353.0,137.0,895.0,24.0,DAYL,,0.0,3200.0,OVC,,,10.0,0.0,-8.0,290.0,U,9.0,F,T,0.0,30.479999542236328,,,FATL,,,,2,0,0,0,2.0,VMC
6362,20190125X538511,091,NONE,Cessna,R172,4.0,1.0,FIXD,2550.0,AIR,N,100H,,7082.60009765625,Y,INST,Y,,,,N,N,149.0,DSTU,M,No,N,,3,1,REC,Continental,,,FINJ,6,2019-01-24,Th,25.0,USA,2019,1,,,411126N,0112028W,Ogden-Hinckley Airport,0.0,,4473.0,40.0,0.0,4473.0,0.0,DAYL,CLER,0.0,4600.0,OVC,,,10.0,28.0,19.0,0.0,U,,F,F,0.0,30.200000762939453,,,NONE,,,,0,0,2,0,2.0,VMC
6363,20190127X805451,091,UNK,Beech,B19,4.0,1.0,FIXD,2200.0,AIR,N,100H,,,Y,PERS,N,,,WHP ,N,N,542.0,PLT,M,No,N,,L,1,REC,Lycoming,150.0,HP,CARB,6,2019-01-26,Sa,1910.0,USA,2019,1,,,341534N,1182448W,Whiteman,0.0,35.0,1003.0,1905.0,148.0,1003.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,72.0,25.0,100.0,U,10.0,F,T,0.0,30.21999931335449,,,NONE,,,,0,0,2,0,2.0,VMC
6364,20181222X835051,091,NONE,BRM Aero,Bristell S-LSA,2.0,1.0,FIXD,1320.0,AIR,N,ANNL,,390.7999877929688,Y,INST,N,LAL ,1445.0,LAL ,N,N,108.8000030517578,DSTU,M,No,Y,NONE,U,1,REC,Rotax,100.0,HP,CARB,6,2018-12-22,Sa,1512.0,USA,2018,12,,,275912N,0082126W,Lakeland Linder Rgnl,0.0,217.0,142.0,1450.0,360.0,142.0,0.0,DAYL,SCAT,1800.0,0.0,BKN,,,10.0,54.0,46.0,360.0,U,5.0,F,T,0.0,30.18000030517578,,,FATL,,,,1,0,0,0,1.0,VMC
6365,20181226X855271,091,NONE,Cessna,172,4.0,1.0,FIXD,2299.0,AIR,N,100H,20.0,5295.0,Y,INST,Y,FXE ,1730.0,FXE ,N,N,1580.5,FLTI,M,Yes,N,,3,1,REC,Lycoming,160.0,HP,CARB,5,2018-12-24,Mo,1844.0,USA,2018,12,,,255434N,0080714W,,0.0,,,1853.0,269.0,10.0,9.0,DAYL,FEW,4200.0,0.0,,,,10.0,72.0,57.0,50.0,U,8.0,F,T,0.0,30.100000381469727,,,NONE,,,,0,0,4,0,4.0,VMC
6366,20190128X208521,091,VFR,Beech,35,4.0,1.0,RETR,3282.0,AIR,N,ANNL,45.0,6136.0,Y,PERS,N,ABE ,1716.0,LEX ,N,N,13562.0,PLT,M,No,N,,3,1,REC,Continental,300.0,HP,FINJ,7,2019-01-26,Sa,2040.0,USA,2019,1,,,038314N,0843426W,BLUE GRASS,2.0,58.0,979.0,128.0,243.0,989.0,2.0,DAYL,,0.0,3000.0,BKN,,,10.0,34.0,25.0,220.0,U,9.0,F,T,0.0,30.1200008392334,,,NONE,,,,0,0,2,0,2.0,VMC
6367,20190104X822501,091,NONE,Piper,PA24,6.0,1.0,RETR,2899.0,AIR,N,UNK,,,Y,INST,Y,N27 ,2040.0,WBW ,N,N,3023.5,PLT,M,No,N,,U,1,REC,Lycoming,250.0,HP,,5,2019-01-03,Th,2100.0,USA,2019,1,,,004100N,0007500W,Wilkes-Barre Wyoming Valley,1.0,220.0,543.0,2054.0,90.0,961.0,6.0,DAYL,,0.0,3600.0,OVC,,,10.0,36.0,27.0,10.0,U,3.0,F,F,0.0,29.940000534057617,,,NONE,,,,0,0,2,0,2.0,VMC
6368,20190107X337411,091,NONE,Cessna,T210,6.0,1.0,RETR,4000.0,AIR,N,ANNL,,3873.0,Y,PERS,N,48D ,2100.0,FNT ,N,N,1877.0,PLT,M,No,N,,3,1,REC,Continental Motors,310.0,HP,FINJ,2,2019-01-06,Su,2140.0,USA,2019,1,,,042589N,0834519W,Bishop Intl,1.0,296.0,782.0,2153.0,115.0,766.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,34.0,21.0,40.0,U,9.0,F,T,0.0,30.309999465942383,,,NONE,0.0,0.0,0.0,0,0,4,0,4.0,VMC
